,NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Trajectory From,Trajectory To,Cause Ground Detail,Month,route
2213,3080022,2022-06-16,2022-06-16,10:31:27,11:14:00,184402.0,4334000.0,"42,550",164.4,167.2,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),7,E-D
2214,3082551,2022-06-17,2022-06-17,11:21:28,11:23:00,3067.0,2000000.0,"1,533",163.7,165.7,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),7,E-D
2215,3079052,2022-06-16,2022-06-16,07:02:24,07:05:00,5298.0,2038000.0,"2,600",164.6,166.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),7,E-D
2216,3079490,2022-06-16,2022-06-16,08:29:27,08:41:00,29417.0,2547000.0,"11,550",164.4,166.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),7,E-D
2217,3080524,2022-06-16,2022-06-16,14:19:28,14:22:00,5417.0,2138000.0,"2,533",164.3,166.4,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),7,E-D
2218,3080695,2022-06-16,2022-06-16,15:28:28,15:32:00,8350.0,2363000.0,"3,533",162.8,165.0,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),7,E-D
2219,3080785,2022-06-16,2022-06-16,15:44:28,15:51:00,18472.0,2827000.0,"6,533",164.4,166.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),7,E-D
2220,3078415,2022-06-15,2022-06-15,16:57:29,16:59:00,3185.0,2100000.0,"1,517",164.3,166.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),7,E-D
2221,3079064,2022-06-16,2022-06-16,07:10:24,07:12:00,3520.0,2200000.0,"1,600",164.5,166.7,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),7,E-D
2222,3079582,2022-06-16,2022-06-16,08:41:28,08:43:00,3220.0,2100000.0,"1,533",163.8,165.9,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),7,E-D
2223,3082419,2022-06-17,2022-06-17,09:59:27,10:02:00,6430.0,2522000.0,"2,550",163.8,166.4,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),7,E-D
2224,3079346,2022-06-16,2022-06-16,08:08:27,09:09:00,269753.0,4455000.0,"60,550",175.9,178.0,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),7,E-D
2225,3079669,2022-06-16,2022-06-16,08:52:27,09:00:04,21733.0,2853000.0,"7,617",164.4,167.2,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),7,E-D
2226,3079845,2022-06-16,2022-06-16,09:23:27,09:26:00,8670.0,3400000.0,"2,550",181.5,184.9,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),7,E-D
2227,3080036,2022-06-16,2022-06-16,10:37:27,10:43:00,15145.0,2729000.0,"5,550",176.0,178.0,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),7,E-D
2228,3080210,2022-06-16,2022-06-16,11:56:27,11:59:00,6947.0,2724000.0,"2,550",164.6,166.9,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),7,E-D
2229,3083760,2022-06-17,2022-06-17,15:50:28,16:03:01,27742.0,2210000.0,"12,550",163.2,165.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),7,E-D
2230,3079074,2022-06-16,2022-06-16,07:15:24,07:24:00,21737.0,2528000.0,"8,600",164.2,166.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),7,E-D
2231,3079759,2022-06-16,2022-06-16,09:04:27,09:10:00,13062.0,2353000.0,"5,550",163.5,166.0,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),7,E-D
2232,3080044,2022-06-16,2022-06-16,10:39:27,10:41:00,3410.0,2200000.0,"1,550",167.0,169.2,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),7,E-D
2233,3080308,2022-06-16,2022-06-16,12:49:27,12:51:00,4185.0,2700000.0,"1,550",162.9,165.6,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),7,E-D
2234,3080429,2022-06-16,2022-06-16,13:35:28,13:58:00,72598.0,3222000.0,"22,533",164.4,166.6,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),7,E-D
2235,3080617,2022-06-16,2022-06-16,15:00:28,15:04:00,9198.0,2603000.0,"3,533",165.2,168.0,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),7,E-D
2236,3079268,2022-06-16,2022-06-16,07:56:26,08:01:00,9783.0,2142000.0,"4,567",164.2,166.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),7,E-D
2237,3079862,2022-06-16,2022-06-16,09:27:27,09:29:00,3875.0,2500000.0,"1,550",164.4,166.9,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),7,E-D
2238,3080127,2022-06-16,2022-06-16,11:12:27,11:15:00,7720.0,3027000.0,"2,550",180.2,183.6,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),7,E-D
2239,3080312,2022-06-16,2022-06-16,12:51:27,12:54:00,5707.0,2238000.0,"2,550",164.1,166.3,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),7,E-D
2240,3080316,2022-06-16,2022-06-16,12:54:27,12:57:00,5610.0,2200000.0,"2,550",164.7,166.9,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),7,E-D
2241,3080539,2022-06-16,2022-06-16,14:25:28,14:28:00,5380.0,2124000.0,"2,533",164.4,166.6,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),7,E-D
2242,3082444,2022-06-17,2022-06-17,10:21:27,10:24:00,7695.0,3018000.0,"2,550",164.3,167.2,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),7,E-D
2243,3083252,2022-06-17,2022-06-17,14:28:28,14:36:00,22390.0,2972000.0,"7,533",162.6,165.8,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),7,E-D
2244,3078437,2022-06-15,2022-06-15,16:59:29,17:08:00,21038.0,2470000.0,"8,517",164.4,166.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),7,E-D
2245,3079187,2022-06-16,2022-06-16,07:42:25,07:46:00,12170.0,3396000.0,"3,583",179.2,182.7,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),7,E-D
2246,3080226,2022-06-16,2022-06-16,12:04:27,12:08:00,9280.0,2614000.0,"3,550",167.1,170.1,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),7,E-D
2247,3082460,2022-06-17,2022-06-17,10:30:27,11:26:46,188333.0,3344000.0,"56,317",166.9,169.2,A,2,A2,descending,Maastricht,Eindhoven,,7,E-D
2248,3070975,2022-06-10,2022-06-10,15:59:29,16:02:01,5493.0,2168000.0,"2,533",164.3,166.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),7,E-D
2249,3069831,2022-06-10,2022-06-10,07:24:25,07:39:00,39772.0,2727000.0,"14,583",176.6,180.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),7,E-D
2250,3070584,2022-06-10,2022-06-10,15:10:29,15:14:03,10038.0,2814000.0,"3,567",164.3,167.2,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),7,E-D
2251,3070673,2022-06-10,2022-06-10,15:25:29,15:55:02,106168.0,3593000.0,"29,550",163.3,165.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),7,E-D
2252,3070123,2022-06-10,2022-06-10,12:29:28,12:42:00,29010.0,2315000.0,"12,533",167.0,169.3,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),7,E-D
2253,3070605,2022-06-10,2022-06-10,15:14:29,15:17:01,7948.0,3138000.0,"2,533",164.6,167.7,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),7,E-D
2254,3070324,2022-06-10,2022-06-10,14:07:28,14:36:51,91298.0,3107000.0,"29,383",164.6,166.9,A,2,A2,descending,Maastricht,Eindhoven,,7,E-D
2255,3070421,2022-06-10,2022-06-10,14:36:29,14:38:00,3337.0,2200000.0,"1,517",163.4,165.6,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),7,E-D
2256,3070524,2022-06-10,2022-06-10,14:57:29,14:59:00,3033.0,2000000.0,"1,517",164.4,166.4,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),7,E-D
2257,3070150,2022-06-10,2022-06-10,12:42:28,13:23:57,136637.0,3294000.0,"41,483",164.3,167.1,A,2,A2,descending,Maastricht,Eindhoven,,7,E-D
2258,3070448,2022-06-10,2022-06-10,14:40:29,14:48:00,20830.0,2771000.0,"7,517",164.5,166.6,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),7,E-D
2259,2947715,2022-03-02,2022-03-02,16:27:34,16:37:01,27467.0,2907000.0,"9,450",161.9,165.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2260,2947753,2022-03-02,2022-03-02,16:37:34,16:42:01,14080.0,3164000.0,"4,450",163.3,166.2,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2261,2947766,2022-03-02,2022-03-02,16:42:34,16:48:00,18185.0,3347000.0,"5,433",164.5,167.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2262,2949208,2022-03-04,2022-03-04,13:56:33,13:59:00,5883.0,2401000.0,"2,450",164.6,166.6,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),8,E-D
2263,2950428,2022-03-07,2022-03-07,07:54:32,07:58:00,7973.0,2300000.0,"3,467",164.0,166.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2264,2952442,2022-03-09,2022-03-09,08:10:32,08:26:00,46000.0,2974000.0,"15,467",164.4,166.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2265,2953172,2022-03-10,2022-03-10,08:11:33,08:16:00,10013.0,2250000.0,"4,450",164.1,166.2,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2266,2953193,2022-03-10,2022-03-10,08:16:33,08:20:02,10640.0,3055000.0,"3,483",164.0,167.0,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2267,2951285,2022-03-08,2022-03-08,07:50:32,08:18:01,68200.0,2482000.0,"27,483",177.6,179.7,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2268,2953215,2022-03-10,2022-03-10,08:22:34,08:26:00,7683.0,2238000.0,"3,433",164.2,166.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2269,2953283,2022-03-10,2022-03-10,08:37:34,08:41:00,8030.0,2339000.0,"3,433",180.4,182.8,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2270,2952515,2022-03-09,2022-03-09,09:01:33,09:15:01,37915.0,2815000.0,"13,467",157.3,159.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2271,2950451,2022-03-07,2022-03-07,08:01:32,08:04:00,6263.0,2539000.0,"2,467",164.0,166.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2272,2953057,2022-03-10,2022-03-10,07:32:31,07:36:00,7315.0,2100000.0,"3,483",164.2,166.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2273,2953062,2022-03-10,2022-03-10,07:35:31,07:37:00,3708.0,2500000.0,"1,483",179.5,182.0,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2274,2953297,2022-03-10,2022-03-10,08:41:34,08:45:02,8303.0,2395000.0,"3,467",181.1,183.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2275,2955239,2022-03-14,2022-03-14,07:36:32,07:41:00,9883.0,2213000.0,"4,467",181.1,183.2,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2276,2951503,2022-03-08,2022-03-08,08:39:33,08:46:02,20998.0,3239000.0,"6,483",176.0,178.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2277,2952419,2022-03-09,2022-03-09,08:00:33,08:09:01,21215.0,2506000.0,"8,467",164.3,166.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2278,2952468,2022-03-09,2022-03-09,08:26:33,08:28:00,4495.0,3100000.0,"1,450",164.6,167.7,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2279,2955179,2022-03-14,2022-03-14,06:39:28,07:50:21,231262.0,3263000.0,"70,883",163.9,166.3,A,2,A2,descending,Maastricht,Eindhoven,,8,E-D
2280,2955219,2022-03-14,2022-03-14,07:20:31,07:24:00,10348.0,2971000.0,"3,483",171.7,174.7,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2281,2955221,2022-03-14,2022-03-14,07:24:31,08:20:02,231258.0,4166000.0,"55,517",172.5,176.7,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2282,2952478,2022-03-09,2022-03-09,08:35:33,08:37:01,3080.0,2100000.0,"1,467",164.5,166.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2283,2952431,2022-03-09,2022-03-09,08:05:32,08:07:00,3080.0,2100000.0,"1,467",176.4,178.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2284,2956135,2022-03-15,2022-03-15,08:39:34,08:49:01,25267.0,2674000.0,"9,450",164.1,166.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2285,2956037,2022-03-15,2022-03-15,08:11:34,08:22:00,25613.0,2455000.0,"10,433",180.4,182.7,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2286,2954059,2022-03-10,2022-03-10,18:08:35,18:11:01,5380.0,2211000.0,"2,433",158.0,160.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2287,2954300,2022-03-11,2022-03-11,14:04:34,14:06:01,4495.0,3100000.0,"1,450",163.4,166.5,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),8,E-D
2288,2954303,2022-03-11,2022-03-11,14:06:35,14:08:03,4987.0,3400000.0,"1,467",163.5,166.9,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),8,E-D
2289,2954066,2022-03-10,2022-03-10,18:11:35,18:54:22,153315.0,3584000.0,"42,783",156.4,160.5,A,2,A2,descending,Maastricht,Eindhoven,,8,E-D
2290,2950387,2022-03-07,2022-03-07,07:39:30,07:44:00,12425.0,2761000.0,"4,500",164.4,166.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2291,2953105,2022-03-10,2022-03-10,07:52:32,08:01:00,22092.0,2609000.0,"8,467",164.4,166.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2292,2953575,2022-03-10,2022-03-10,16:09:35,16:11:02,3190.0,2200000.0,"1,450",164.3,166.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2293,2953620,2022-03-10,2022-03-10,16:23:35,16:25:02,2900.0,2000000.0,"1,450",164.5,166.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2294,2949312,2022-03-04,2022-03-04,15:26:34,15:31:02,11613.0,2600000.0,"4,467",164.6,167.2,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2295,2951222,2022-03-08,2022-03-08,07:34:31,07:41:00,18475.0,2850000.0,"6,483",164.5,166.8,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2296,2953111,2022-03-10,2022-03-10,07:54:33,07:56:02,3115.0,2100000.0,"1,483",179.2,181.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2297,2953597,2022-03-10,2022-03-10,16:16:36,16:18:00,3080.0,2200000.0,"1,400",163.8,166.0,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2298,2955549,2022-03-14,2022-03-14,15:56:34,16:34:00,165410.0,4419000.0,"37,433",161.3,163.6,A,2,A2,descending,Maastricht,Eindhoven,,8,E-D
2299,2953603,2022-03-10,2022-03-10,16:18:34,16:20:02,3227.0,2200000.0,"1,467",164.1,166.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2300,2955947,2022-03-15,2022-03-15,07:47:32,07:58:00,27793.0,2655000.0,"10,467",164.5,166.9,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2301,2955991,2022-03-15,2022-03-15,07:58:32,08:38:02,116680.0,2954000.0,"39,500",163.3,166.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2302,2954028,2022-03-10,2022-03-10,17:58:36,18:00:03,2900.0,2000000.0,"1,450",157.3,159.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2303,2950315,2022-03-07,2022-03-07,06:46:28,06:48:00,3067.0,2000000.0,"1,533",164.4,166.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2304,2950410,2022-03-07,2022-03-07,07:47:32,07:51:02,10052.0,2872000.0,"3,500",163.1,166.0,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2305,2951246,2022-03-08,2022-03-08,07:41:31,07:43:00,5785.0,3900000.0,"1,483",164.4,168.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2306,2953133,2022-03-10,2022-03-10,08:01:33,08:03:00,4640.0,3200000.0,"1,450",164.4,167.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2307,2955905,2022-03-15,2022-03-15,07:33:31,07:42:00,27478.0,3239000.0,"8,483",163.9,167.0,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2308,2949194,2022-03-04,2022-03-04,13:47:32,13:49:00,3227.0,2200000.0,"1,467",164.3,166.5,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),8,E-D
2309,2951251,2022-03-08,2022-03-08,07:43:31,09:03:16,207105.0,2597000.0,"79,750",164.4,166.8,A,2,A2,descending,Maastricht,Eindhoven,,8,E-D
2310,2953141,2022-03-10,2022-03-10,08:04:33,08:09:00,9570.0,2151000.0,"4,450",164.2,166.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2311,2954040,2022-03-10,2022-03-10,18:01:35,18:08:00,15275.0,2381000.0,"6,417",158.0,160.2,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2312,2954283,2022-03-11,2022-03-11,13:37:34,14:00:00,72728.0,3242000.0,"22,433",164.0,166.3,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),8,E-D
2313,2959614,2022-03-21,2022-03-21,07:20:31,07:22:00,3412.0,2300000.0,"1,483",164.5,166.8,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2314,2959618,2022-03-21,2022-03-21,07:24:31,07:32:00,19058.0,2547000.0,"7,483",164.3,167.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2315,2959709,2022-03-21,2022-03-21,07:54:33,12:55:00,1843602.0,6136000.0,"300,450",173.0,175.0,A,2,A2,descending,Maastricht,Eindhoven,,8,E-D
2316,2960778,2022-03-22,2022-03-22,08:37:34,08:43:00,26047.0,4794000.0,"5,433",175.2,180.2,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2317,2960864,2022-03-22,2022-03-22,08:54:34,08:59:00,12257.0,2765000.0,"4,433",176.0,178.7,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2318,2957748,2022-03-17,2022-03-17,08:57:35,08:59:00,2833.0,2000000.0,"1,417",163.2,165.2,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2319,2958878,2022-03-18,2022-03-18,16:03:35,16:06:02,5145.0,2100000.0,"2,450",164.4,166.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2320,2959305,2022-03-19,2022-03-19,09:31:30,09:41:00,25055.0,2637000.0,"9,500",179.4,182.1,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),8,E-D
2321,2959727,2022-03-21,2022-03-21,08:00:32,08:02:00,4840.0,3300000.0,"1,467",170.3,173.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2322,2959809,2022-03-21,2022-03-21,08:22:34,08:28:02,14948.0,2734000.0,"5,467",173.3,176.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2323,2959847,2022-03-21,2022-03-21,08:32:34,08:39:02,18387.0,2843000.0,"6,467",175.6,177.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2324,2960922,2022-03-22,2022-03-22,09:15:33,09:17:00,4495.0,3100000.0,"1,450",179.6,182.7,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2325,2961483,2022-03-22,2022-03-22,17:23:36,17:25:02,3010.0,2100000.0,"1,433",179.2,181.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2326,2957461,2022-03-17,2022-03-17,07:49:33,07:52:02,5463.0,2200000.0,"2,483",163.3,165.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2327,2957649,2022-03-17,2022-03-17,08:30:35,08:53:00,59133.0,2638000.0,"22,417",179.8,182.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
2328,2958692,2022-03-18,2022-03-18,14:51:35,15:01:00,28310.0,3006000.0,"9,417",162.8,166.2,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),8,E-D
2329,2959789,2022-03-21,2022-03-21,08:16:34,08:19:00,6607.0,2715000.0,"2,433",175.7,178.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),8,E-D
