Date,Hour,DD,FH,FF,FX,T,TD,SQ,Q,DR,RH,P,VV,N,U,M,R,S,O,Y
2023-06-03,21,30,4.0,3.0,6.0,14.4,2.7,0.0,0,0.0,0.0,1021.1,83,0,45,0,0,0,0,0
2023-06-03,22,20,3.0,2.0,4.0,12.8,3.1,0.0,0,0.0,0.0,1021.4,83,1,51,0,0,0,0,0
2023-06-03,23,10,2.0,2.0,3.0,11.7,3.1,0.0,0,0.0,0.0,1021.6,80,0,55,0,0,0,0,0
2023-06-03,24,20,3.0,4.0,5.0,9.4,4.1,0.0,0,0.0,0.0,1021.6,80,0,69,0,0,0,0,0
2023-06-04,1,30,4.0,4.0,5.0,10.4,5.2,0.0,0,0.0,0.0,1021.5,75,0,70,0,0,0,0,0
2023-06-04,2,30,4.0,4.0,5.0,9.7,5.4,0.0,0,0.0,0.0,1021.5,75,0,74,0,0,0,0,0
2023-06-04,3,20,3.0,3.0,4.0,8.4,5.2,0.0,0,0.0,0.0,1021.5,75,0,80,0,0,0,0,0
2023-06-04,4,20,3.0,3.0,4.0,8.5,5.4,0.0,3,0.0,0.0,1021.6,75,0,80,0,0,0,0,0
2023-06-04,5,40,3.0,3.0,5.0,11.7,5.9,1.0,31,0.0,0.0,1021.7,80,0,67,0,0,0,0,0
2023-06-04,6,30,4.0,3.0,6.0,13.7,6.2,1.0,82,0.0,0.0,1021.8,80,0,60,0,0,0,0,0
2023-06-04,7,40,3.0,4.0,5.0,15.8,5.5,1.0,140,0.0,0.0,1022.2,82,0,50,0,0,0,0,0
2023-06-04,8,60,4.0,4.0,6.0,18.1,4.1,1.0,198,0.0,0.0,1022.2,81,0,39,0,0,0,0,0
2023-06-04,9,70,4.0,5.0,7.0,20.4,2.9,1.0,249,0.0,0.0,1022.3,82,0,31,0,0,0,0,0
2023-06-04,10,50,5.0,5.0,10.0,21.8,2.3,1.0,287,0.0,0.0,1022.2,80,0,27,0,0,0,0,0
2023-06-04,11,50,6.0,5.0,9.0,22.3,2.3,1.0,312,0.0,0.0,1022.2,81,0,26,0,0,0,0,0
2023-06-04,12,40,5.0,5.0,10.0,23.0,2.9,1.0,321,0.0,0.0,1022.0,80,2,26,0,0,0,0,0
2023-06-04,13,30,5.0,6.0,10.0,22.8,3.6,1.0,313,0.0,0.0,1021.7,82,4,28,0,0,0,0,0
2023-06-04,14,50,4.0,4.0,11.0,23.6,4.2,1.0,290,0.0,0.0,1021.6,82,2,28,0,0,0,0,0
2023-06-04,15,30,4.0,5.0,9.0,23.9,4.0,1.0,254,0.0,0.0,1021.1,81,6,27,0,0,0,0,0
2023-06-04,16,10,5.0,5.0,9.0,23.8,4.6,1.0,204,0.0,0.0,1020.9,80,7,28,0,0,0,0,0
2023-06-04,17,50,5.0,6.0,9.0,23.3,4.5,1.0,149,0.0,0.0,1020.6,80,0,29,0,0,0,0,0
2023-06-04,18,20,5.0,5.0,8.0,22.4,5.6,1.0,91,0.0,0.0,1020.6,82,0,33,0,0,0,0,0
2023-06-04,19,360,5.0,4.0,7.0,20.1,9.4,1.0,37,0.0,0.0,1020.8,82,0,50,0,0,0,0,0
2023-06-04,20,360,5.0,4.0,8.0,18.1,10.0,0.2,5,0.0,0.0,1021.1,83,0,59,0,0,0,0,0
2023-06-04,21,10,4.0,5.0,7.0,17.0,9.7,0.0,0,0.0,0.0,1021.8,83,0,62,0,0,0,0,0
2023-06-04,22,20,6.0,6.0,9.0,15.7,9.5,0.0,0,0.0,0.0,1022.1,80,0,66,0,0,0,0,0
2023-06-04,23,20,5.0,4.0,8.0,13.9,9.2,0.0,0,0.0,0.0,1022.4,75,0,72,0,0,0,0,0
2023-06-04,24,20,4.0,3.0,6.0,12.4,8.9,0.0,0,0.0,0.0,1022.5,75,0,78,0,0,0,0,0
2023-06-05,1,20,3.0,3.0,5.0,11.4,8.5,0.0,0,0.0,0.0,1022.5,70,0,82,0,0,0,0,0
2023-06-05,2,20,3.0,3.0,5.0,10.6,8.2,0.0,0,0.0,0.0,1022.2,70,0,85,0,0,0,0,0
2023-06-05,3,10,3.0,3.0,4.0,9.7,7.9,0.0,0,0.0,0.0,1022.0,70,0,88,0,0,0,0,0
2023-06-05,4,30,3.0,3.0,4.0,9.6,8.1,0.0,3,0.0,0.0,1021.9,67,0,90,0,0,0,0,0
2023-06-05,5,20,3.0,3.0,4.0,10.9,8.5,1.0,28,0.0,0.0,1022.0,68,0,84,0,0,0,0,0
2023-06-05,6,20,4.0,4.0,6.0,12.6,8.6,1.0,76,0.0,0.0,1022.0,70,0,76,0,0,0,0,0
2023-06-05,7,20,5.0,5.0,7.0,14.4,8.8,1.0,134,0.0,0.0,1022.3,71,0,68,0,0,0,0,0
2023-06-05,8,20,4.0,4.0,7.0,16.1,9.0,1.0,192,0.0,0.0,1022.4,74,0,62,0,0,0,0,0
2023-06-05,9,10,4.0,4.0,7.0,18.1,9.6,1.0,242,0.0,0.0,1022.1,77,0,57,0,0,0,0,0
2023-06-05,10,10,4.0,4.0,7.0,19.9,9.5,1.0,281,0.0,0.0,1021.9,72,0,51,0,0,0,0,0
2023-06-05,11,10,5.0,5.0,8.0,21.7,9.9,1.0,307,0.0,0.0,1021.6,73,0,46,0,0,0,0,0
2023-06-05,12,10,5.0,5.0,8.0,22.6,9.6,1.0,316,0.0,0.0,1021.1,80,0,43,0,0,0,0,0
2023-06-05,13,10,5.0,5.0,10.0,24.1,8.7,1.0,310,0.0,0.0,1020.6,80,2,37,0,0,0,0,0
2023-06-05,14,10,5.0,6.0,8.0,24.5,7.7,1.0,288,0.0,0.0,1020.2,80,0,34,0,0,0,0,0
2023-06-05,15,20,4.0,4.0,8.0,23.3,9.7,0.9,240,0.0,0.0,1019.8,80,4,42,0,0,0,0,0
2023-06-05,16,10,5.0,6.0,10.0,23.3,9.9,0.9,182,0.0,0.0,1019.6,76,1,42,0,0,0,0,0
2023-06-05,17,350,6.0,6.0,9.0,22.5,10.7,1.0,145,0.0,0.0,1019.4,81,1,47,0,0,0,0,0
2023-06-05,18,360,6.0,7.0,9.0,20.7,10.9,1.0,89,0.0,0.0,1019.5,81,0,53,0,0,0,0,0
2023-06-05,19,10,6.0,6.0,9.0,19.0,11.1,1.0,38,0.0,0.0,1019.7,82,0,60,0,0,0,0,0
2023-06-05,20,360,5.0,5.0,8.0,16.8,11.1,0.2,6,0.0,0.0,1020.1,80,0,69,0,0,0,0,0
2023-06-05,21,360,5.0,4.0,8.0,15.4,11.0,0.0,0,0.0,0.0,1020.4,75,0,75,0,0,0,0,0
2023-06-05,22,360,4.0,4.0,7.0,14.5,10.8,0.0,0,0.0,0.0,1020.5,72,0,78,0,0,0,0,0
2023-06-05,23,360,4.0,3.0,6.0,13.6,10.5,0.0,0,0.0,0.0,1020.7,70,0,81,0,0,0,0,0
2023-06-05,24,10,3.0,4.0,6.0,12.9,9.8,0.0,0,0.0,0.0,1020.7,70,0,81,0,0,0,0,0
2023-06-06,1,10,4.0,4.0,7.0,12.1,9.3,0.0,0,0.0,0.0,1020.7,69,0,83,0,0,0,0,0
2023-06-06,2,10,4.0,4.0,7.0,11.1,8.9,0.0,0,0.0,0.0,1020.7,66,0,86,0,0,0,0,0
2023-06-06,3,10,4.0,4.0,6.0,10.5,8.5,0.0,0,0.0,0.0,1020.6,65,0,87,0,0,0,0,0
2023-06-06,4,10,4.0,4.0,6.0,10.2,8.3,0.0,3,0.0,0.0,1020.8,64,0,87,0,0,0,0,0
2023-06-06,5,20,4.0,4.0,5.0,11.0,8.5,1.0,27,0.0,0.0,1020.8,66,0,84,0,0,0,0,0
2023-06-06,6,20,5.0,5.0,7.0,12.4,8.8,1.0,75,0.0,0.0,1021.0,68,0,79,0,0,0,0,0
2023-06-06,7,10,4.0,4.0,6.0,14.5,9.6,1.0,133,0.0,0.0,1021.2,69,0,72,0,0,0,0,0
2023-06-06,8,360,3.0,3.0,6.0,16.3,10.1,1.0,191,0.0,0.0,1020.9,68,0,66,0,0,0,0,0
2023-06-06,9,10,3.0,3.0,6.0,18.3,10.6,1.0,242,0.0,0.0,1020.8,71,0,60,0,0,0,0,0
2023-06-06,10,360,4.0,4.0,8.0,20.4,10.7,1.0,281,0.0,0.0,1020.6,78,0,53,0,0,0,0,0
2023-06-06,11,10,4.0,4.0,7.0,22.8,11.0,1.0,306,0.0,0.0,1020.3,71,0,47,0,0,0,0,0
2023-06-06,12,360,4.0,4.0,7.0,24.0,11.1,1.0,316,0.0,0.0,1020.0,77,0,44,0,0,0,0,0
2023-06-06,13,20,5.0,5.0,9.0,24.6,10.1,1.0,304,0.0,0.0,1019.6,80,0,39,0,0,0,0,0
2023-06-06,14,20,4.0,4.0,8.0,25.8,8.2,0.9,268,0.0,0.0,1019.3,80,1,32,0,0,0,0,0
2023-06-06,15,20,4.0,4.0,8.0,24.5,7.4,0.5,173,0.0,0.0,1019.1,82,3,33,0,0,0,0,0
2023-06-06,16,50,4.0,4.0,7.0,25.7,5.9,0.6,148,0.0,0.0,1018.8,81,8,28,0,0,0,0,0
2023-06-06,17,20,4.0,5.0,7.0,25.2,7.8,0.5,110,0.0,0.0,1018.6,82,8,33,0,0,0,0,0
2023-06-06,18,350,6.0,6.0,9.0,22.9,12.6,0.8,84,0.0,0.0,1018.8,77,8,52,0,0,0,0,0
2023-06-06,19,360,5.0,5.0,9.0,21.2,12.8,0.7,27,0.0,0.0,1019.1,80,8,58,0,0,0,0,0
2023-06-06,20,10,5.0,4.0,8.0,19.6,12.7,0.2,6,0.0,0.0,1019.7,77,8,64,0,0,0,0,0
2023-06-06,21,10,4.0,4.0,7.0,18.3,12.5,0.0,0,0.0,0.0,1020.3,76,8,69,0,0,0,0,0
2023-06-06,22,10,5.0,4.0,7.0,17.3,11.6,0.0,0,0.0,0.0,1020.3,77,8,69,0,0,0,0,0
2023-06-06,23,20,4.0,5.0,7.0,16.4,10.9,0.0,0,0.0,0.0,1020.3,75,8,70,0,0,0,0,0
2023-06-06,24,20,4.0,3.0,6.0,14.8,10.4,0.0,0,0.0,0.0,1020.3,74,8,74,0,0,0,0,0
2023-06-07,1,20,4.0,4.0,6.0,14.3,10.3,0.0,0,0.0,0.0,1020.3,74,8,76,0,0,0,0,0
2023-06-07,2,20,4.0,4.0,5.0,13.8,9.9,0.0,0,0.0,0.0,1020.1,73,8,76,0,0,0,0,0
2023-06-07,3,20,4.0,4.0,6.0,13.2,9.7,0.0,0,0.0,0.0,1020.1,69,8,79,0,0,0,0,0
2023-06-07,4,20,4.0,4.0,7.0,12.8,9.5,0.0,2,0.0,0.0,1020.3,68,8,80,0,0,0,0,0
2023-06-07,5,20,4.0,5.0,6.0,13.0,9.4,0.0,20,0.0,0.0,1020.4,68,8,79,0,0,0,0,0
2023-06-07,6,10,4.0,4.0,7.0,13.6,9.5,0.0,48,0.0,0.0,1020.6,68,8,76,0,0,0,0,0
2023-06-07,7,30,4.0,4.0,6.0,14.6,9.7,0.0,75,0.0,0.0,1021.0,71,8,72,0,0,0,0,0
2023-06-07,8,20,4.0,3.0,6.0,15.8,9.8,0.0,108,0.0,0.0,1021.2,71,8,67,0,0,0,0,0
2023-06-07,9,40,4.0,4.0,7.0,19.1,10.6,0.7,225,0.0,0.0,1021.1,70,8,57,0,0,0,0,0
2023-06-07,10,30,4.0,4.0,6.0,19.3,10.3,0.2,165,0.0,0.0,1021.0,72,8,56,0,0,0,0,0
2023-06-07,11,60,4.0,4.0,6.0,19.2,10.7,0.1,139,0.0,0.0,1021.0,71,8,58,0,0,0,0,0
2023-06-07,13,30,2.0,3.0,4.0,21.2,11.7,0.1,160,0.0,0.0,1020.2,75,8,54,0,0,0,0,0
2023-06-07,14,350,3.0,4.0,6.0,23.1,10.6,0.4,214,0.0,0.0,1019.6,73,4,45,0,0,0,0,0
2023-06-07,15,20,4.0,4.0,7.0,23.2,10.4,0.2,153,0.0,0.0,1018.9,78,7,44,0,0,0,0,0
2023-06-07,16,30,5.0,5.0,8.0,23.3,9.6,0.3,144,0.0,0.0,1018.6,81,8,41,0,0,0,0,0
2023-06-07,17,50,5.0,6.0,8.0,23.3,10.7,0.4,82,0.0,0.0,1018.3,78,7,44,0,0,0,0,0
2023-06-07,18,40,4.0,4.0,8.0,22.6,10.7,0.2,45,0.0,0.0,1018.2,80,5,46,0,0,0,0,0
2023-06-07,19,360,4.0,5.0,7.0,21.3,12.5,0.8,35,0.0,0.0,1018.3,76,8,57,0,0,0,0,0
2023-06-07,20,360,5.0,5.0,8.0,19.7,12.3,0.0,4,0.0,0.0,1018.4,75,6,62,0,0,0,0,0
2023-06-07,21,360,4.0,4.0,7.0,19.1,12.4,0.0,0,0.0,0.0,1018.8,76,8,65,0,0,0,0,0
2023-06-07,22,20,4.0,4.0,6.0,18.1,11.6,0.0,0,0.0,0.0,1018.9,77,8,65,0,0,0,0,0
2023-06-07,23,20,4.0,3.0,6.0,16.5,11.1,0.0,0,0.0,0.0,1018.8,74,4,70,0,0,0,0,0
2023-06-07,24,20,3.0,3.0,5.0,15.2,10.5,0.0,0,0.0,0.0,1018.6,73,2,73,0,0,0,0,0
2023-06-08,1,10,3.0,4.0,6.0,14.8,10.3,0.0,0,0.0,0.0,1018.3,72,8,74,0,0,0,0,0
2023-06-08,2,20,4.0,4.0,6.0,13.5,10.3,0.0,0,0.0,0.0,1018.0,68,1,80,0,0,0,0,0
2023-06-08,3,20,3.0,3.0,5.0,12.7,10.2,0.0,0,0.0,0.0,1018.1,66,0,84,0,0,0,0,0
2023-06-08,4,10,3.0,3.0,4.0,12.2,10.0,0.0,2,0.0,0.0,1017.9,64,0,86,0,0,0,0,0
2023-06-08,5,20,3.0,3.0,5.0,13.2,10.1,0.2,26,0.0,0.0,1017.9,65,1,81,0,0,0,0,0
2023-06-08,6,20,4.0,4.0,7.0,14.4,10.3,0.5,70,0.0,0.0,1017.7,65,0,76,0,0,0,0,0
2023-06-08,7,20,4.0,3.0,6.0,16.4,10.7,1.0,129,0.0,0.0,1017.9,67,0,69,0,0,0,0,0
2023-06-08,8,20,4.0,4.0,7.0,18.5,11.2,1.0,187,0.0,0.0,1017.8,66,0,62,0,0,0,0,0
2023-06-08,9,30,4.0,5.0,7.0,20.7,12.1,1.0,237,0.0,0.0,1017.5,66,0,58,0,0,0,0,0
2023-06-08,10,40,5.0,5.0,8.0,22.7,12.3,1.0,276,0.0,0.0,1017.1,73,0,51,0,0,0,0,0
2023-06-08,11,40,5.0,6.0,9.0,24.1,12.5,1.0,299,0.0,0.0,1016.7,74,0,48,0,0,0,0,0
2023-06-08,12,40,5.0,5.0,9.0,25.2,12.2,1.0,310,0.0,0.0,1016.1,76,0,44,0,0,0,0,0
2023-06-08,13,40,6.0,5.0,10.0,25.9,12.4,1.0,302,0.0,0.0,1015.5,75,0,43,0,0,0,0,0
2023-06-08,14,50,6.0,5.0,10.0,26.4,12.5,1.0,279,0.0,0.0,1014.9,76,0,42,0,0,0,0,0
2023-06-08,15,50,6.0,6.0,11.0,26.9,12.5,0.9,232,0.0,0.0,1014.5,75,1,40,0,0,0,0,0
2023-06-08,16,60,6.0,5.0,10.0,26.2,12.4,0.8,180,0.0,0.0,1014.2,77,2,42,0,0,0,0,0
2023-06-08,17,40,6.0,6.0,9.0,26.2,12.5,1.0,144,0.0,0.0,1013.6,80,0,42,0,0,0,0,0
2023-06-08,18,50,6.0,6.0,9.0,25.6,12.4,1.0,87,0.0,0.0,1013.6,80,1,43,0,0,0,0,0
2023-06-08,19,50,5.0,5.0,8.0,24.9,11.9,1.0,37,0.0,0.0,1013.9,81,0,44,0,0,0,0,0
2023-06-08,20,50,4.0,4.0,7.0,23.4,12.0,0.2,6,0.0,0.0,1014.2,81,0,48,0,0,0,0,0
2023-06-08,21,30,5.0,5.0,8.0,21.1,12.4,0.0,0,0.0,0.0,1014.6,80,0,57,0,0,0,0,0
2023-06-08,22,40,6.0,5.0,9.0,20.1,11.6,0.0,0,0.0,0.0,1014.9,81,0,58,0,0,0,0,0
2023-06-08,23,40,5.0,5.0,8.0,19.1,11.2,0.0,0,0.0,0.0,1014.8,81,0,60,0,0,0,0,0
2023-06-08,24,30,4.0,4.0,7.0,17.4,10.8,0.0,0,0.0,0.0,1014.8,80,0,65,0,0,0,0,0
2023-06-09,1,40,4.0,4.0,6.0,16.5,10.2,0.0,0,0.0,0.0,1014.6,80,0,66,0,0,0,0,0
2023-06-09,2,30,4.0,4.0,6.0,15.5,9.5,0.0,0,0.0,0.0,1014.3,80,0,67,0,0,0,0,0
2023-06-09,3,40,3.0,3.0,6.0,15.0,9.2,0.0,0,0.0,0.0,1014.1,79,0,67,0,0,0,0,0
2023-06-09,4,60,3.0,4.0,7.0,15.1,9.4,0.0,3,0.0,0.0,1014.4,78,0,68,0,0,0,0,0
2023-06-09,5,60,4.0,4.0,6.0,15.7,9.9,1.0,29,0.0,0.0,1014.6,75,0,68,0,0,0,0,0
2023-06-09,6,60,3.0,3.0,6.0,17.6,11.3,1.0,76,0.0,0.0,1014.7,75,0,66,0,0,0,0,0
2023-06-09,7,50,3.0,2.0,5.0,20.3,12.4,1.0,135,0.0,0.0,1014.7,72,0,60,0,0,0,0,0
2023-06-09,8,70,3.0,3.0,5.0,22.4,12.7,1.0,191,0.0,0.0,1014.7,76,0,54,0,0,0,0,0
2023-06-09,9,90,3.0,3.0,6.0,24.7,12.1,1.0,239,0.0,0.0,1014.5,78,0,45,0,0,0,0,0
2023-06-09,10,60,3.0,3.0,6.0,26.7,12.7,1.0,275,0.0,0.0,1014.1,78,0,41,0,0,0,0,0
2023-06-09,11,70,4.0,6.0,9.0,27.6,10.4,1.0,301,0.0,0.0,1013.8,80,0,34,0,0,0,0,0
2023-06-09,12,80,5.0,5.0,10.0,28.5,10.6,1.0,310,0.0,0.0,1013.4,76,1,33,0,0,0,0,0
2023-06-09,13,100,4.0,4.0,9.0,29.5,10.8,1.0,306,0.0,0.0,1013.1,81,1,31,0,0,0,0,0
2023-06-09,14,110,4.0,4.0,7.0,29.9,10.2,1.0,291,0.0,0.0,1012.8,80,2,29,0,0,0,0,0
2023-06-09,15,90,4.0,4.0,9.0,29.0,10.0,0.9,171,0.0,0.0,1012.4,80,1,30,0,0,0,0,0
2023-06-09,16,80,5.0,5.0,10.0,29.4,9.6,0.8,169,0.0,0.0,1012.1,81,2,29,0,0,0,0,0
2023-06-09,17,80,5.0,5.0,9.0,28.8,11.1,1.0,135,0.0,0.0,1011.9,82,1,33,0,0,0,0,0
2023-06-09,18,80,5.0,4.0,9.0,28.3,11.0,1.0,81,0.0,0.0,1012.2,81,0,34,0,0,0,0,0
2023-06-09,19,70,5.0,5.0,8.0,27.5,11.1,1.0,39,0.0,0.0,1012.5,81,3,35,0,0,0,0,0
2023-06-09,20,60,4.0,4.0,7.0,26.0,11.3,0.2,5,0.0,0.0,1013.1,82,5,39,0,0,0,0,0
2023-06-09,21,60,4.0,4.0,7.0,24.7,11.6,0.0,0,0.0,0.0,1013.6,82,1,43,0,0,0,0,0
2023-06-09,22,70,4.0,5.0,7.0,24.0,12.5,0.0,0,0.0,0.0,1013.9,81,1,48,0,0,0,0,0
2023-06-09,23,70,4.0,3.0,7.0,23.4,12.7,0.0,0,0.0,0.0,1014.0,82,8,51,0,0,0,0,0
2023-06-09,24,70,3.0,3.0,6.0,22.7,12.5,0.0,0,0.0,0.0,1014.2,82,7,52,0,0,0,0,0
2023-06-10,1,70,3.0,3.0,5.0,21.8,12.3,0.0,0,0.0,0.0,1014.3,81,8,54,0,0,0,0,0
2023-06-10,2,60,3.0,3.0,4.0,20.3,12.0,0.0,0,0.0,0.0,1014.3,81,1,58,0,0,0,0,0
2023-06-10,3,60,4.0,3.0,5.0,19.4,11.9,0.0,0,0.0,0.0,1014.5,81,0,61,0,0,0,0,0
2023-06-10,4,60,3.0,3.0,5.0,18.8,12.2,0.0,3,0.0,0.0,1014.8,79,0,65,0,0,0,0,0
2023-06-10,5,60,3.0,3.0,5.0,19.4,12.6,0.8,28,0.0,0.0,1015.0,79,0,64,0,0,0,0,0
2023-06-10,6,70,4.0,3.0,6.0,20.8,12.9,1.0,80,0.0,0.0,1015.1,77,0,60,0,0,0,0,0
2023-06-10,7,50,3.0,4.0,6.0,22.8,13.3,1.0,131,0.0,0.0,1015.3,78,0,54,0,0,0,0,0
2023-06-10,8,70,4.0,4.0,6.0,24.6,12.6,1.0,187,0.0,0.0,1015.5,75,0,47,0,0,0,0,0
2023-06-10,9,50,4.0,4.0,6.0,26.6,11.6,1.0,237,0.0,0.0,1015.4,80,0,39,0,0,0,0,0
2023-06-10,10,60,4.0,4.0,7.0,28.0,11.5,1.0,277,0.0,0.0,1015.2,77,0,35,0,0,0,0,0
2023-06-10,11,60,5.0,4.0,8.0,29.0,11.7,1.0,303,0.0,0.0,1015.0,80,0,34,0,0,0,0,0
2023-06-10,12,40,5.0,5.0,9.0,30.4,11.1,1.0,312,0.0,0.0,1014.7,80,0,30,0,0,0,0,0
2023-06-10,13,70,5.0,4.0,12.0,30.9,9.4,1.0,290,0.0,0.0,1014.4,81,4,26,0,0,0,0,0
2023-06-10,14,120,4.0,4.0,12.0,30.6,9.1,1.0,267,0.0,0.0,1013.9,80,3,26,0,0,0,0,0
2023-06-10,15,90,4.0,4.0,9.0,30.8,8.4,0.8,186,0.0,0.0,1013.8,74,1,24,0,0,0,0,0
2023-06-10,16,70,4.0,5.0,9.0,29.9,9.6,0.7,152,0.0,0.0,1013.5,76,5,28,0,0,0,0,0
2023-06-10,17,60,4.0,4.0,8.0,30.2,10.0,0.5,105,0.0,0.0,1013.3,81,1,28,0,0,0,0,0
2023-06-10,18,80,5.0,4.0,9.0,28.9,10.0,0.8,90,0.0,0.0,1013.7,82,5,30,0,0,0,0,0
2023-06-10,19,60,4.0,4.0,7.0,27.8,11.0,0.3,20,0.0,0.0,1014.0,82,1,35,0,0,0,0,0
2023-06-10,20,60,4.0,4.0,6.0,26.3,11.3,0.2,7,0.0,0.0,1014.5,82,1,38,0,0,0,0,0
2023-06-10,21,60,3.0,4.0,6.0,25.1,11.7,0.0,0,0.0,0.0,1015.0,81,1,43,0,0,0,0,0
2023-06-10,22,60,3.0,4.0,5.0,24.2,12.2,0.0,0,0.0,0.0,1015.0,81,4,46,0,0,0,0,0
2023-06-10,23,60,3.0,3.0,6.0,23.2,12.5,0.0,0,0.0,0.0,1015.0,81,7,50,0,0,0,0,0
2023-06-10,24,70,3.0,3.0,5.0,22.3,12.8,0.0,0,0.0,0.0,1015.0,81,0,54,0,0,0,0,0
2023-06-11,1,90,3.0,2.0,4.0,21.7,12.8,0.0,0,0.0,0.0,1014.8,81,0,57,0,0,0,0,0
2023-06-11,2,80,2.0,3.0,4.0,21.4,12.8,0.0,0,0.0,0.0,1014.9,81,0,57,0,0,0,0,0
2023-06-11,3,80,2.0,2.0,4.0,20.2,12.9,0.0,0,0.0,0.0,1014.9,80,0,62,0,0,0,0,0
2023-06-11,4,80,2.0,2.0,4.0,19.8,13.0,0.0,3,0.0,0.0,1015.0,77,0,64,0,0,0,0,0
2023-06-11,5,80,2.0,3.0,5.0,20.8,13.3,1.0,29,0.0,0.0,1015.1,77,0,62,0,0,0,0,0
2023-06-11,6,110,3.0,3.0,5.0,22.1,13.5,1.0,77,0.0,0.0,1015.3,80,0,57,0,0,0,0,0
2023-06-11,7,120,3.0,3.0,6.0,24.5,14.5,1.0,135,0.0,0.0,1015.5,77,0,53,0,0,0,0,0
2023-06-11,8,120,4.0,3.0,6.0,26.1,14.4,1.0,191,0.0,0.0,1015.6,74,0,48,0,0,0,0,0
2023-06-11,9,100,4.0,3.0,7.0,27.8,14.7,1.0,239,0.0,0.0,1015.3,77,0,44,0,0,0,0,0
2023-06-11,10,120,4.0,4.0,7.0,28.9,14.1,1.0,276,0.0,0.0,1015.3,80,0,40,0,0,0,0,0
2023-06-11,11,110,5.0,5.0,9.0,29.6,12.8,1.0,288,0.0,0.0,1015.2,80,0,35,0,0,0,0,0
2023-06-11,12,120,5.0,5.0,9.0,30.7,12.0,1.0,316,0.0,0.0,1014.9,80,0,31,0,0,0,0,0
2023-06-11,13,110,5.0,5.0,10.0,31.2,11.3,1.0,309,0.0,0.0,1014.7,74,0,29,0,0,0,0,0
2023-06-11,14,110,5.0,5.0,11.0,31.4,10.5,1.0,288,0.0,0.0,1014.5,80,0,27,0,0,0,0,0
2023-06-11,15,120,5.0,5.0,9.0,30.7,9.9,1.0,252,0.0,0.0,1014.1,81,0,27,0,0,0,0,0
2023-06-11,16,120,5.0,6.0,9.0,30.9,9.9,1.0,207,0.0,0.0,1013.9,74,0,27,0,0,0,0,0
2023-06-11,17,100,5.0,5.0,8.0,30.1,9.3,1.0,150,0.0,0.0,1013.9,81,0,27,0,0,0,0,0
2023-06-11,18,110,4.0,4.0,8.0,29.4,9.0,1.0,94,0.0,0.0,1013.9,81,0,27,0,0,0,0,0
2023-06-11,19,120,3.0,2.0,8.0,27.9,9.4,1.0,41,0.0,0.0,1014.3,81,0,31,0,0,0,0,0
2023-06-11,20,110,2.0,2.0,4.0,26.2,10.4,0.2,5,0.0,0.0,1014.6,82,0,37,0,0,0,0,0
2023-06-11,21,70,3.0,3.0,5.0,25.2,10.9,0.0,0,0.0,0.0,1014.9,82,0,40,0,0,0,0,0
2023-06-11,22,80,3.0,3.0,6.0,24.2,9.8,0.0,0,0.0,0.0,1014.8,81,0,40,0,0,0,0,0
2023-06-11,23,80,3.0,3.0,6.0,23.4,8.9,0.0,0,0.0,0.0,1015.3,81,3,39,0,0,0,0,0
2023-06-11,24,80,3.0,3.0,4.0,22.1,8.8,0.0,0,0.0,0.0,1015.5,83,8,42,0,0,0,0,0
2023-06-12,1,90,2.0,2.0,4.0,21.3,8.6,0.0,0,0.0,0.0,1015.4,83,4,44,0,0,0,0,0
2023-06-12,2,80,2.0,2.0,3.0,20.0,8.6,0.0,0,0.0,0.0,1015.4,82,3,47,0,0,0,0,0
2023-06-12,3,70,2.0,2.0,3.0,19.3,8.3,0.0,0,0.0,0.0,1015.3,81,5,48,0,0,0,0,0
2023-06-12,4,60,2.0,2.0,3.0,16.3,9.3,0.0,3,0.0,0.0,1015.4,80,0,63,0,0,0,0,0
2023-06-12,5,80,2.0,3.0,4.0,20.1,8.8,1.0,32,0.0,0.0,1015.7,78,0,48,0,0,0,0,0
2023-06-12,6,60,3.0,3.0,5.0,21.5,9.4,1.0,81,0.0,0.0,1015.7,80,6,46,0,0,0,0,0
2023-06-12,7,90,2.0,2.0,4.0,23.7,10.6,1.0,138,0.0,0.0,1015.9,80,6,43,0,0,0,0,0
2023-06-12,8,80,3.0,4.0,6.0,25.2,10.3,1.0,190,0.0,0.0,1015.6,74,6,39,0,0,0,0,0
2023-06-12,9,70,4.0,4.0,9.0,26.7,10.5,0.9,230,0.0,0.0,1015.5,80,8,36,0,0,0,0,0
2023-06-12,10,60,5.0,5.0,9.0,28.0,10.0,0.9,280,0.0,0.0,1015.3,80,7,32,0,0,0,0,0
2023-06-12,11,70,5.0,5.0,9.0,28.6,9.7,0.8,285,0.0,0.0,1014.9,80,7,30,0,0,0,0,0
2023-06-12,12,70,4.0,4.0,7.0,29.6,8.7,0.9,288,0.0,0.0,1014.5,81,3,27,0,0,0,0,0
2023-06-12,13,100,3.0,3.0,8.0,30.1,8.0,0.9,279,0.0,0.0,1014.1,80,4,25,0,0,0,0,0
2023-06-12,14,90,3.0,3.0,7.0,30.3,8.2,0.4,167,0.0,0.0,1013.9,80,7,25,0,0,0,0,0
2023-06-12,15,80,4.0,3.0,8.0,29.0,7.3,0.5,151,0.0,0.0,1013.5,81,7,25,0,0,0,0,0
2023-06-12,16,120,3.0,3.0,6.0,30.0,6.6,1.0,207,0.0,0.0,1013.3,82,7,22,0,0,0,0,0
