NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Trajectory From,Trajectory To,Cause Ground Detail,Month,route
3273547,2022-11-15,2022-11-15,06:50:23,07:15:02,85773.0,3480000.0,"24,650",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3275809,2022-11-15,2022-11-15,17:41:28,17:44:02,5390.0,2100000.0,"2,567",113.5,115.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3273108,2022-11-14,2022-11-14,17:28:28,17:30:02,3133.0,2000000.0,"1,567",115.8,117.8,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3271491,2022-11-14,2022-11-14,07:02:24,07:04:01,3233.0,2000000.0,"1,617",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3273174,2022-11-14,2022-11-14,17:36:28,17:38:01,3255.0,2100000.0,"1,550",115.9,118.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3274124,2022-11-15,2022-11-15,08:08:27,08:14:01,12372.0,2222000.0,"5,567",112.9,115.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3274443,2022-11-15,2022-11-15,08:45:28,08:47:01,3255.0,2100000.0,"1,550",121.6,123.7,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),10,E-D
3271502,2022-11-14,2022-11-14,07:05:24,08:22:01,382255.0,4989000.0,"76,617",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3271971,2022-11-14,2022-11-14,08:21:27,08:26:01,9460.0,2072000.0,"4,567",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3273647,2022-11-15,2022-11-15,07:14:25,10:49:51,1169533.0,5429000.0,"215,433",110.9,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,,10,E-D
3275405,2022-11-15,2022-11-15,17:00:29,17:02:00,3640.0,2400000.0,"1,517",115.9,118.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3275446,2022-11-15,2022-11-15,17:05:29,17:17:02,38775.0,3357000.0,"11,550",115.9,119.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3270485,2022-11-11,2022-11-11,17:11:29,17:14:01,5233.0,2066000.0,"2,533",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3275341,2022-11-15,2022-11-15,16:54:29,17:00:03,11553.0,2075000.0,"5,567",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3276396,2022-11-16,2022-11-16,07:48:26,08:28:02,155383.0,3924000.0,"39,600",109.0,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3274220,2022-11-15,2022-11-15,08:18:27,08:30:03,32167.0,2773000.0,"11,600",121.6,124.3,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),10,E-D
3275790,2022-11-15,2022-11-15,17:38:28,17:42:02,8203.0,2300000.0,"3,567",113.1,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3275831,2022-11-15,2022-11-15,17:43:28,17:46:02,9497.0,3700000.0,"2,567",119.2,122.9,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),10,E-D
3276031,2022-11-15,2022-11-15,18:07:28,18:09:00,3220.0,2100000.0,"1,533",110.8,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3277065,2022-11-16,2022-11-16,15:41:27,18:09:01,1105823.0,7494000.0,"147,567",110.9,113.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,,10,E-D
3276076,2022-11-15,2022-11-15,18:15:27,18:29:00,48687.0,3593000.0,"13,550",110.8,116.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3275102,2022-11-15,2022-11-15,16:26:28,16:34:00,27330.0,3628000.0,"7,533",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3275192,2022-11-15,2022-11-15,16:39:28,16:45:02,12838.0,2306000.0,"5,567",110.8,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3270227,2022-11-11,2022-11-11,16:36:28,16:53:00,47937.0,2899000.0,"16,533",110.9,115.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3276439,2022-11-16,2022-11-16,08:53:36,09:20:19,86867.0,3251000.0,"26,717",122.0,125.0,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,,10,E-D
3277035,2022-11-16,2022-11-16,15:33:27,16:19:03,200562.0,4398000.0,"45,600",110.8,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,,10,E-D
3270515,2022-11-11,2022-11-11,17:16:29,17:18:01,3067.0,2000000.0,"1,533",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3275155,2022-11-15,2022-11-15,16:34:28,18:32:02,692372.0,5889000.0,"117,567",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3275283,2022-11-15,2022-11-15,16:48:29,17:05:02,40677.0,2458000.0,"16,550",110.8,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3275560,2022-11-15,2022-11-15,17:17:29,17:22:02,12133.0,2667000.0,"4,550",110.8,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3275562,2022-11-15,2022-11-15,17:17:29,17:20:02,8925.0,3500000.0,"2,550",115.9,119.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3270241,2022-11-11,2022-11-11,16:38:28,17:07:00,101347.0,3552000.0,"28,533",110.9,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3275161,2022-11-15,2022-11-15,16:35:28,16:37:01,3565.0,2300000.0,"1,550",114.4,116.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3275603,2022-11-15,2022-11-15,17:21:28,17:34:02,32950.0,2622000.0,"12,567",119.6,121.8,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),10,E-D
3276377,2022-11-16,2022-11-16,07:39:33,07:45:25,23467.0,4000000.0,"5,867",109.0,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3270157,2022-11-11,2022-11-11,16:25:28,16:38:00,26268.0,2096000.0,"12,533",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3257916,2022-11-04,2022-11-04,15:55:28,15:58:01,5520.0,2165000.0,"2,550",110.8,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3259017,2022-11-05,2022-11-05,16:51:26,16:58:01,16692.0,2535000.0,"6,583",115.7,118.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,traffic jam outside rush hour (no cause reported),10,E-D
3259459,2022-11-07,2022-11-07,07:05:24,08:45:02,545722.0,5477000.0,"99,633",110.9,114.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3260903,2022-11-07,2022-11-07,16:43:28,16:48:00,2267.0,500000.0,"4,533",115.4,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3259026,2022-11-05,2022-11-05,16:58:26,17:45:02,111153.0,2385000.0,"46,600",115.6,118.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,,10,E-D
3261250,2022-11-07,2022-11-07,17:27:27,17:29:01,3133.0,2000000.0,"1,567",115.9,117.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3260039,2022-11-07,2022-11-07,08:21:27,08:25:01,8390.0,2352000.0,"3,567",114.2,116.8,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3260107,2022-11-07,2022-11-07,08:28:27,08:30:02,3483.0,2200000.0,"1,583",110.9,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3261037,2022-11-07,2022-11-07,17:04:28,17:07:01,1275.0,500000.0,"2,550",115.4,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3257844,2022-11-04,2022-11-04,15:41:28,15:45:01,9735.0,2742000.0,"3,550",110.8,113.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3260977,2022-11-07,2022-11-07,16:54:28,17:02:00,3767.0,500000.0,"7,533",115.4,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3256345,2022-11-03,2022-11-03,17:16:28,17:36:04,9800.0,500000.0,"19,600",115.4,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3256904,2022-11-03,2022-11-03,18:17:27,18:19:00,3720.0,2400000.0,"1,550",115.9,118.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3257854,2022-11-04,2022-11-04,15:44:28,15:46:00,3987.0,2600000.0,"1,533",110.9,113.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3258144,2022-11-04,2022-11-04,16:33:28,17:53:54,388752.0,4833000.0,"80,433",129.9,131.9,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,,10,E-D
3256443,2022-11-03,2022-11-03,17:26:27,17:30:02,7883.0,2200000.0,"3,583",110.7,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3262730,2022-11-08,2022-11-08,09:07:27,09:15:02,17968.0,2369000.0,"7,583",112.4,115.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3262864,2022-11-08,2022-11-08,09:56:26,10:02:01,20112.0,3602000.0,"5,583",110.9,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3261328,2022-11-07,2022-11-07,17:35:28,17:51:00,7767.0,500000.0,"15,533",115.4,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3261329,2022-11-07,2022-11-07,17:35:28,17:39:00,9190.0,2601000.0,"3,533",115.9,118.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3261072,2022-11-07,2022-11-07,17:09:28,17:39:01,128802.0,4359000.0,"29,550",110.9,113.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3260609,2022-11-07,2022-11-07,15:54:27,15:56:00,775.0,500000.0,"1,550",115.4,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3261988,2022-11-08,2022-11-08,07:41:26,07:43:00,3447.0,2200000.0,"1,567",122.1,124.3,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),10,E-D
3262350,2022-11-08,2022-11-08,08:17:28,08:20:04,7020.0,2700000.0,"2,600",115.4,118.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3262378,2022-11-08,2022-11-08,08:20:27,08:24:02,6450.0,1800000.0,"3,583",116.4,118.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3262351,2022-11-08,2022-11-08,08:17:28,08:26:02,21550.0,2516000.0,"8,567",121.9,124.1,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),10,E-D
3262870,2022-11-08,2022-11-08,09:58:26,10:02:01,8335.0,2326000.0,"3,583",110.8,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,traffic jam outside rush hour (no cause reported),10,E-D
3262873,2022-11-08,2022-11-08,10:00:27,10:08:02,28332.0,3736000.0,"7,583",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,traffic jam outside rush hour (no cause reported),10,E-D
3257793,2022-11-04,2022-11-04,15:32:28,15:35:02,7645.0,2979000.0,"2,567",110.9,114.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3261121,2022-11-07,2022-11-07,17:15:28,17:22:00,3267.0,500000.0,"6,533",115.4,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3261195,2022-11-07,2022-11-07,17:22:28,17:32:02,4783.0,500000.0,"9,567",115.4,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3261196,2022-11-07,2022-11-07,17:22:28,17:24:00,3067.0,2000000.0,"1,533",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3262813,2022-11-08,2022-11-08,09:27:26,09:29:01,3167.0,2000000.0,"1,583",114.5,116.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3257898,2022-11-04,2022-11-04,15:52:29,15:59:00,14762.0,2265000.0,"6,517",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3261418,2022-11-07,2022-11-07,17:44:27,17:46:01,3133.0,2000000.0,"1,567",115.8,117.8,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3261910,2022-11-08,2022-11-08,07:30:25,07:39:00,20150.0,2348000.0,"8,583",121.6,123.7,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),10,E-D
3262412,2022-11-08,2022-11-08,08:25:27,08:28:01,5390.0,2100000.0,"2,567",121.8,123.9,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),10,E-D
3262440,2022-11-08,2022-11-08,08:28:27,08:32:01,8203.0,2300000.0,"3,567",121.6,123.9,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),10,E-D
3257809,2022-11-04,2022-11-04,15:35:28,15:38:00,10803.0,4264000.0,"2,533",110.6,114.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3260887,2022-11-07,2022-11-07,16:41:28,17:08:01,108418.0,4084000.0,"26,550",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3261968,2022-11-08,2022-11-08,07:39:26,07:41:00,4543.0,2900000.0,"1,567",121.9,124.8,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),10,E-D
3262329,2022-11-08,2022-11-08,08:14:27,08:18:02,11825.0,3300000.0,"3,583",110.4,113.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3262393,2022-11-08,2022-11-08,08:23:27,08:28:01,7142.0,1564000.0,"4,567",116.8,118.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3265750,2022-11-09,2022-11-09,17:08:28,17:10:02,6267.0,4000000.0,"1,567",116.7,120.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3265995,2022-11-09,2022-11-09,17:35:28,18:27:53,170427.0,3251000.0,"52,417",120.2,123.3,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,,10,E-D
3267404,2022-11-10,2022-11-10,09:22:27,09:24:01,5640.0,3600000.0,"1,567",109.6,113.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3267846,2022-11-10,2022-11-10,15:54:28,18:43:01,1110438.0,6588000.0,"168,550",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3263388,2022-11-08,2022-11-08,16:40:28,16:47:01,24412.0,3727000.0,"6,550",110.9,114.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3265006,2022-11-09,2022-11-09,09:32:26,09:34:00,5797.0,3700000.0,"1,567",110.8,114.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3265858,2022-11-09,2022-11-09,17:21:28,17:36:00,61445.0,4228000.0,"14,533",110.7,115.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3266021,2022-11-09,2022-11-09,17:37:28,17:54:02,57727.0,3485000.0,"16,567",111.2,115.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3266982,2022-11-10,2022-11-10,08:25:27,08:47:01,88278.0,4093000.0,"21,567",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3267212,2022-11-10,2022-11-10,08:50:27,08:52:02,3483.0,2200000.0,"1,583",114.4,116.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3267269,2022-11-10,2022-11-10,08:59:27,09:01:02,6650.0,4200000.0,"1,583",110.9,115.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3267836,2022-11-10,2022-11-10,15:52:28,15:54:01,3100.0,2000000.0,"1,550",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3263521,2022-11-08,2022-11-08,16:56:28,17:36:02,145610.0,3680000.0,"39,567",110.8,114.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3263845,2022-11-08,2022-11-08,17:29:28,17:31:00,3067.0,2000000.0,"1,533",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3264810,2022-11-09,2022-11-09,08:31:27,08:33:01,1880.0,1200000.0,"1,567",113.0,114.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3265441,2022-11-09,2022-11-09,16:28:28,16:33:00,2098.0,463000.0,"4,533",115.4,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3267843,2022-11-10,2022-11-10,15:53:28,16:10:02,52015.0,3140000.0,"16,567",110.8,114.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3270040,2022-11-11,2022-11-11,16:06:28,16:17:01,36257.0,3437000.0,"10,550",110.8,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3268241,2022-11-10,2022-11-10,16:42:28,16:45:02,5467.0,2130000.0,"2,567",117.1,119.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3263529,2022-11-08,2022-11-08,16:57:28,17:02:01,9857.0,2166000.0,"4,550",144.1,157.0,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),10,E-D
3265769,2022-11-09,2022-11-09,17:10:29,17:12:00,5005.0,3300000.0,"1,517",117.7,121.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3266489,2022-11-10,2022-11-10,07:20:25,08:28:10,348357.0,5142000.0,"67,750",110.9,116.8,A,2,A2,descending,'s-Hertogenbosch,Utrecht,,10,E-D
3267282,2022-11-10,2022-11-10,09:01:28,09:04:00,5147.0,2032000.0,"2,533",144.1,156.9,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),10,E-D
3268369,2022-11-10,2022-11-10,16:55:28,17:07:01,31777.0,2751000.0,"11,550",140.0,142.1,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),10,E-D
3268612,2022-11-10,2022-11-10,17:21:28,17:24:01,7395.0,2900000.0,"2,550",110.8,113.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3268750,2022-11-10,2022-11-10,17:35:28,17:38:02,14630.0,5700000.0,"2,567",118.5,124.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3264087,2022-11-08,2022-11-08,17:56:27,18:10:02,32002.0,2356000.0,"13,583",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3264197,2022-11-08,2022-11-08,18:24:27,18:28:01,8107.0,2273000.0,"3,567",110.8,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3264358,2022-11-09,2022-11-09,06:51:23,07:07:00,63023.0,4036000.0,"15,617",110.9,113.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3265883,2022-11-09,2022-11-09,17:23:29,17:27:01,9347.0,2645000.0,"3,533",120.0,122.6,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),10,E-D
3266140,2022-11-09,2022-11-09,17:59:28,18:02:00,5827.0,2300000.0,"2,533",110.8,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3266439,2022-11-10,2022-11-10,07:02:24,07:20:02,69257.0,3928000.0,"17,633",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3268840,2022-11-10,2022-11-10,17:44:28,17:47:01,9180.0,3600000.0,"2,550",119.2,122.8,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),10,E-D
3269103,2022-11-10,2022-11-10,18:15:27,18:20:02,18433.0,4022000.0,"4,583",116.9,121.8,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3265781,2022-11-09,2022-11-09,17:12:29,17:23:01,25900.0,2459000.0,"10,533",118.3,120.8,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3265782,2022-11-09,2022-11-09,17:12:29,17:20:02,25977.0,3441000.0,"7,550",110.8,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3269065,2022-11-10,2022-11-10,18:10:27,18:12:01,5483.0,3500000.0,"1,567",119.3,122.8,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),10,E-D
3269216,2022-11-10,2022-11-10,18:42:26,18:44:01,2533.0,1600000.0,"1,583",115.2,116.8,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3266211,2022-11-09,2022-11-09,18:17:27,18:21:00,8847.0,2492000.0,"3,550",111.5,113.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3267962,2022-11-10,2022-11-10,16:10:28,16:27:00,59060.0,3572000.0,"16,533",110.8,114.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3267364,2022-11-10,2022-11-10,09:13:27,09:15:02,3642.0,2300000.0,"1,583",144.1,157.2,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),10,E-D
3268252,2022-11-10,2022-11-10,16:43:28,16:46:01,6375.0,2500000.0,"2,550",140.3,142.8,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),10,E-D
3264384,2022-11-09,2022-11-09,07:04:24,09:11:01,645795.0,5100000.0,"126,617",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3265586,2022-11-09,2022-11-09,16:48:28,17:23:08,125842.0,3630000.0,"34,667",115.0,117.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,,10,E-D
