NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Trajectory From,Trajectory To,Cause Ground Detail,Month,route
3251953,2022-11-01,2022-11-01,17:49:28,18:00:03,24928.0,2355000.0,"10,583",115.0,112.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3253589,2022-11-02,2022-11-02,16:48:28,17:05:02,41973.0,2534000.0,"16,567",115.8,113.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3253917,2022-11-02,2022-11-02,17:29:28,17:31:00,3833.0,2500000.0,"1,533",116.1,113.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3254172,2022-11-02,2022-11-02,18:03:27,18:05:02,3325.0,2100000.0,"1,583",113.3,111.2,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3256036,2022-11-03,2022-11-03,16:44:27,16:46:00,3255.0,2100000.0,"1,550",139.8,137.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3256053,2022-11-03,2022-11-03,16:46:28,17:16:02,108715.0,3677000.0,"29,567",139.6,137.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3256082,2022-11-03,2022-11-03,16:49:28,16:51:01,4960.0,3200000.0,"1,550",113.5,110.3,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3249761,2022-11-01,2022-11-01,07:46:27,09:29:00,648475.0,6324000.0,"102,550",159.3,156.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3250623,2022-11-01,2022-11-01,09:27:26,09:31:00,8310.0,2330000.0,"3,567",152.5,150.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3251355,2022-11-01,2022-11-01,16:47:28,17:16:00,118938.0,4168000.0,"28,533",116.5,113.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3253928,2022-11-02,2022-11-02,17:30:28,17:32:00,3067.0,2000000.0,"1,533",102.5,100.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3255743,2022-11-03,2022-11-03,16:13:27,16:16:00,5355.0,2100000.0,"2,550",115.6,113.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3255802,2022-11-03,2022-11-03,16:19:27,16:31:01,34528.0,2985000.0,"11,567",137.5,135.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3256239,2022-11-03,2022-11-03,17:05:28,17:14:02,21905.0,2557000.0,"8,567",139.3,136.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3256274,2022-11-03,2022-11-03,17:09:28,17:12:03,9300.0,3600000.0,"2,583",116.1,112.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3250238,2022-11-01,2022-11-01,08:30:27,08:42:02,28812.0,2487000.0,"11,583",152.5,150.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3251850,2022-11-01,2022-11-01,17:36:28,17:40:02,11770.0,3300000.0,"3,567",139.3,136.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3256183,2022-11-03,2022-11-03,16:58:27,17:01:03,5720.0,2200000.0,"2,600",106.7,104.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3254904,2022-11-03,2022-11-03,08:21:27,08:29:01,22703.0,3000000.0,"7,567",135.0,131.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3254905,2022-11-03,2022-11-03,08:21:27,09:10:03,205753.0,4234000.0,"48,600",159.6,156.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3254906,2022-11-03,2022-11-03,08:21:27,08:26:01,10707.0,2345000.0,"4,567",154.4,152.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3254991,2022-11-03,2022-11-03,08:28:27,08:31:01,8947.0,3486000.0,"2,567",139.5,135.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3250146,2022-11-01,2022-11-01,08:20:27,08:44:02,95532.0,4051000.0,"23,583",140.1,137.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3250147,2022-11-01,2022-11-01,08:21:27,08:24:03,5200.0,2000000.0,"2,600",159.6,157.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3251144,2022-11-01,2022-11-01,16:26:27,16:43:00,68760.0,4155000.0,"16,550",114.1,111.0,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3251695,2022-11-01,2022-11-01,17:20:28,18:03:00,201432.0,4736000.0,"42,533",118.5,109.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3254591,2022-11-03,2022-11-03,07:42:25,07:59:00,47818.0,2884000.0,"16,583",137.2,134.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3254760,2022-11-03,2022-11-03,08:03:27,08:15:02,43720.0,3774000.0,"11,583",139.7,135.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3255040,2022-11-03,2022-11-03,08:34:27,08:39:00,13710.0,3013000.0,"4,550",135.0,131.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3255264,2022-11-03,2022-11-03,09:11:27,09:21:00,30755.0,3220000.0,"9,550",156.3,152.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3255585,2022-11-03,2022-11-03,15:51:26,16:10:02,49405.0,2656000.0,"18,600",136.4,133.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3250435,2022-11-01,2022-11-01,08:52:27,08:55:04,5727.0,2189000.0,"2,617",146.6,144.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3251053,2022-11-01,2022-11-01,16:15:28,16:17:00,3527.0,2300000.0,"1,533",118.8,116.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3252084,2022-11-01,2022-11-01,18:05:27,18:07:00,3255.0,2100000.0,"1,550",115.7,113.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3253943,2022-11-02,2022-11-02,17:31:28,17:33:01,3565.0,2300000.0,"1,550",120.2,117.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3255085,2022-11-03,2022-11-03,08:40:27,08:43:01,6013.0,2343000.0,"2,567",159.7,157.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3255131,2022-11-03,2022-11-03,08:46:27,08:52:01,15200.0,2731000.0,"5,567",159.7,157.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3255132,2022-11-03,2022-11-03,08:46:27,08:56:01,23457.0,2452000.0,"9,567",135.9,133.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3249973,2022-11-01,2022-11-01,08:05:26,08:09:01,8747.0,2441000.0,"3,583",152.5,150.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3250346,2022-11-01,2022-11-01,08:43:26,08:49:02,13892.0,2481000.0,"5,600",152.5,150.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3300567,2022-11-30,2022-11-30,16:42:30,16:45:04,5567.0,2169000.0,"2,567",107.3,105.2,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3300795,2022-11-30,2022-11-30,17:15:30,17:17:00,3000.0,2000000.0,"1,500",140.2,138.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3300799,2022-11-30,2022-11-30,17:16:30,17:44:00,143548.0,5220000.0,"27,500",117.8,112.0,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3301118,2022-11-30,2022-11-30,18:22:29,18:25:03,7087.0,2761000.0,"2,567",139.5,136.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3297987,2022-11-29,2022-11-29,08:13:29,08:15:02,5735.0,3700000.0,"1,550",159.5,155.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3299045,2022-11-29,2022-11-29,16:30:30,16:33:00,5323.0,2129000.0,"2,500",106.3,104.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3300416,2022-11-30,2022-11-30,16:15:29,16:19:00,10638.0,3025000.0,"3,517",115.6,112.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3300831,2022-11-30,2022-11-30,17:20:30,17:24:00,9475.0,2707000.0,"3,500",134.3,131.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3299145,2022-11-29,2022-11-29,16:52:30,16:57:00,11528.0,2562000.0,"4,500",113.8,111.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3300579,2022-11-30,2022-11-30,16:43:30,16:49:00,19347.0,3518000.0,"5,500",113.2,109.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3300659,2022-11-30,2022-11-30,16:55:30,17:19:00,92748.0,3947000.0,"23,500",115.2,113.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3300809,2022-11-30,2022-11-30,17:17:30,17:21:02,7695.0,2178000.0,"3,533",139.7,137.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3300871,2022-11-30,2022-11-30,17:25:30,17:28:00,9160.0,3664000.0,"2,500",139.7,136.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3300910,2022-11-30,2022-11-30,17:31:30,17:41:00,29547.0,3110000.0,"9,500",135.4,131.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3300953,2022-11-30,2022-11-30,17:38:30,17:41:00,5428.0,2171000.0,"2,500",115.9,113.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3301002,2022-11-30,2022-11-30,17:47:29,18:16:00,124095.0,4352000.0,"28,517",118.6,111.0,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3301061,2022-11-30,2022-11-30,18:00:31,18:02:00,5785.0,3900000.0,"1,483",139.0,135.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3298780,2022-11-29,2022-11-29,15:48:30,15:53:00,10810.0,2402000.0,"4,500",105.7,103.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3298963,2022-11-29,2022-11-29,16:17:31,16:21:00,11288.0,3241000.0,"3,483",110.6,107.2,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3300429,2022-11-30,2022-11-30,16:17:29,16:19:00,3792.0,2500000.0,"1,517",135.8,133.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3300917,2022-11-30,2022-11-30,17:32:29,17:58:00,99600.0,3903000.0,"25,517",139.7,136.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3301007,2022-11-30,2022-11-30,17:48:29,17:58:00,24793.0,2605000.0,"9,517",103.9,101.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3301066,2022-11-30,2022-11-30,18:02:29,18:09:00,18603.0,2855000.0,"6,517",136.2,134.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3298006,2022-11-29,2022-11-29,08:16:28,08:24:02,33042.0,4367000.0,"7,567",159.7,155.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3299155,2022-11-29,2022-11-29,16:54:29,16:56:00,4247.0,2800000.0,"1,517",140.2,137.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3300158,2022-11-30,2022-11-30,12:48:29,14:01:00,152285.0,2100000.0,"72,517",157.4,155.3,A,50,A50,ascending,Oss,Arnhem,traffic jam outside rush hour (no cause reported),10,E-A
3300849,2022-11-30,2022-11-30,17:22:30,17:25:03,5590.0,2192000.0,"2,550",106.9,104.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3301076,2022-11-30,2022-11-30,18:06:29,18:13:00,17737.0,2722000.0,"6,517",140.3,137.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3298016,2022-11-29,2022-11-29,08:17:29,08:57:10,93967.0,2368000.0,"39,683",152.5,150.1,A,50,A50,ascending,Oss,Arnhem,,10,E-A
3300892,2022-11-30,2022-11-30,17:28:30,17:32:00,12362.0,3532000.0,"3,500",139.4,134.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3300893,2022-11-30,2022-11-30,17:28:30,17:30:03,3410.0,2200000.0,"1,550",104.3,102.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3300450,2022-11-30,2022-11-30,16:21:30,16:34:01,52535.0,4197000.0,"12,517",115.6,111.3,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3300522,2022-11-30,2022-11-30,16:35:31,16:37:00,4153.0,2800000.0,"1,483",112.5,109.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3301096,2022-11-30,2022-11-30,18:13:29,18:15:03,5170.0,3300000.0,"1,567",139.6,136.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3298811,2022-11-29,2022-11-29,15:54:32,16:01:02,14802.0,2277000.0,"6,500",102.5,100.3,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3299171,2022-11-29,2022-11-29,16:58:30,17:01:00,5490.0,2196000.0,"2,500",135.0,132.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3300609,2022-11-30,2022-11-30,16:48:29,16:50:03,3760.0,2400000.0,"1,567",135.3,132.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3301042,2022-11-30,2022-11-30,17:56:30,17:58:00,3000.0,2000000.0,"1,500",138.6,136.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3301103,2022-11-30,2022-11-30,18:17:29,18:20:03,6503.0,2534000.0,"2,567",139.8,137.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3298035,2022-11-29,2022-11-29,08:20:29,08:27:00,15295.0,2347000.0,"6,517",135.2,132.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3299423,2022-11-30,2022-11-30,06:22:23,07:00:45,94173.0,2455000.0,"38,367",110.7,108.5,A,50,A50,ascending,Eindhoven,Oss,,10,E-A
3301104,2022-11-30,2022-11-30,18:17:29,18:21:01,8250.0,2335000.0,"3,533",115.1,112.8,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3301108,2022-11-30,2022-11-30,18:18:29,18:20:03,4387.0,2800000.0,"1,567",135.6,132.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3299183,2022-11-29,2022-11-29,17:01:30,17:20:03,57098.0,3078000.0,"18,550",136.0,132.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3300397,2022-11-30,2022-11-30,16:12:29,16:14:00,3033.0,2000000.0,"1,517",138.1,136.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3300706,2022-11-30,2022-11-30,17:04:30,17:22:00,66540.0,3802000.0,"17,500",140.0,137.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3301113,2022-11-30,2022-11-30,18:20:29,18:22:00,4702.0,3100000.0,"1,517",140.0,137.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3298339,2022-11-29,2022-11-29,09:04:29,09:09:01,10660.0,2351000.0,"4,533",142.9,140.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3298834,2022-11-29,2022-11-29,15:57:31,16:16:02,48868.0,2639000.0,"18,517",116.5,112.8,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3300631,2022-11-30,2022-11-30,16:51:30,16:55:03,14118.0,3977000.0,"3,550",115.1,111.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3299679,2022-11-30,2022-11-30,07:51:28,08:02:00,27633.0,2623000.0,"10,533",136.4,133.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3299772,2022-11-30,2022-11-30,08:06:28,08:17:16,35055.0,3246000.0,"10,800",134.7,131.2,A,50,A50,ascending,Oss,Arnhem,,10,E-A
3299206,2022-11-29,2022-11-29,17:07:30,17:10:02,8830.0,3486000.0,"2,533",116.8,113.2,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3299549,2022-11-30,2022-11-30,07:24:26,07:40:02,50142.0,3214000.0,"15,600",138.3,136.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3299692,2022-11-30,2022-11-30,07:53:28,07:56:01,5610.0,2200000.0,"2,550",139.5,137.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3298075,2022-11-29,2022-11-29,08:25:30,08:27:00,3300.0,2200000.0,"1,500",159.6,157.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3299033,2022-11-29,2022-11-29,16:28:30,16:30:04,3447.0,2200000.0,"1,567",106.7,104.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3299217,2022-11-29,2022-11-29,17:10:29,17:15:02,12655.0,2781000.0,"4,550",116.1,112.8,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3294076,2022-11-25,2022-11-25,16:03:30,16:17:00,39487.0,2925000.0,"13,500",137.1,133.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3294213,2022-11-25,2022-11-25,16:21:29,16:24:01,5733.0,2263000.0,"2,533",119.3,117.0,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3294493,2022-11-25,2022-11-25,16:54:30,16:57:01,5348.0,2125000.0,"2,517",110.4,108.3,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3294745,2022-11-25,2022-11-25,17:43:28,17:51:00,16592.0,2202000.0,"7,533",136.1,133.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3295498,2022-11-28,2022-11-28,07:23:26,07:48:18,78498.0,3157000.0,"24,867",159.2,156.9,A,50,A50,ascending,Oss,Arnhem,,10,E-A
3295696,2022-11-28,2022-11-28,07:45:27,07:56:02,33968.0,3210000.0,"10,583",135.4,130.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3291848,2022-11-24,2022-11-24,16:04:29,16:12:00,21868.0,2909000.0,"7,517",139.9,137.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3292144,2022-11-24,2022-11-24,16:41:29,16:43:01,4293.0,2800000.0,"1,533",115.9,113.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3292332,2022-11-24,2022-11-24,17:01:32,17:08:02,28658.0,4409000.0,"6,500",118.8,114.2,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3292333,2022-11-24,2022-11-24,17:01:32,17:06:01,10445.0,2330000.0,"4,483",104.8,102.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3292609,2022-11-24,2022-11-24,17:26:29,17:34:02,19128.0,2534000.0,"7,550",104.1,101.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3293840,2022-11-25,2022-11-25,15:32:29,15:46:01,35595.0,2630000.0,"13,533",136.9,134.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3294219,2022-11-25,2022-11-25,16:22:30,16:26:01,7582.0,2156000.0,"3,517",138.2,136.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3294628,2022-11-25,2022-11-25,17:13:30,17:19:00,11832.0,2151000.0,"5,500",134.9,132.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3295714,2022-11-28,2022-11-28,07:48:45,09:11:26,562755.0,6845000.0,"82,217",159.2,154.2,A,50,A50,ascending,Oss,Arnhem,,10,E-A
3295951,2022-11-28,2022-11-28,08:14:28,08:24:02,30375.0,3175000.0,"9,567",154.9,152.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3295952,2022-11-28,2022-11-28,08:15:27,08:20:02,11580.0,2527000.0,"4,583",159.7,157.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3295988,2022-11-28,2022-11-28,08:19:28,08:26:02,21037.0,3204000.0,"6,567",135.1,131.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3291138,2022-11-24,2022-11-24,08:43:28,08:50:02,15548.0,2368000.0,"6,567",139.7,137.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3292149,2022-11-24,2022-11-24,16:42:29,16:56:01,35240.0,2604000.0,"13,533",136.8,134.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3292815,2022-11-24,2022-11-24,17:48:29,17:51:00,5617.0,2232000.0,"2,517",106.7,104.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3292816,2022-11-24,2022-11-24,17:48:29,17:50:03,3290.0,2100000.0,"1,567",120.2,118.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3294024,2022-11-25,2022-11-25,15:57:29,15:59:00,3640.0,2400000.0,"1,517",140.3,137.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3294025,2022-11-25,2022-11-25,15:57:29,15:59:00,3033.0,2000000.0,"1,517",115.2,113.2,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3294152,2022-11-25,2022-11-25,16:13:30,16:18:01,11887.0,2632000.0,"4,517",113.7,111.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3294637,2022-11-25,2022-11-25,17:15:30,17:17:01,3185.0,2100000.0,"1,517",113.4,111.3,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3295430,2022-11-28,2022-11-28,07:12:26,07:17:01,12582.0,2745000.0,"4,583",134.6,131.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3295730,2022-11-28,2022-11-28,07:51:41,08:18:01,68467.0,2600000.0,"26,333",152.5,150.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3296102,2022-11-28,2022-11-28,08:35:29,08:55:02,49990.0,2557000.0,"19,550",152.5,150.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3296169,2022-11-28,2022-11-28,08:45:29,08:53:00,17250.0,2295000.0,"7,517",159.7,157.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3292722,2022-11-24,2022-11-24,17:37:29,17:43:01,12173.0,2200000.0,"5,533",135.4,133.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3293032,2022-11-24,2022-11-24,18:19:27,18:21:00,3720.0,2400000.0,"1,550",115.7,113.3,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3294318,2022-11-25,2022-11-25,16:33:31,16:37:00,7155.0,2054000.0,"3,483",139.5,137.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
